animals,unit,geo,month,year,population
,Thousand heads (animals),Albania,A4110KD,1964,: 
,Thousand heads (animals),Austria,A4110KD,1964,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,1964,: 
,Thousand heads (animals),Belgium,A4110KD,1964,: 
,Thousand heads (animals),Bulgaria,A4110KD,1964,: 
,Thousand heads (animals),Cyprus,A4110KD,1964,: 
,Thousand heads (animals),Czechia,A4110KD,1964,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,1964,: 
,Thousand heads (animals),Greece,A4110KD,1964,: 
,Thousand heads (animals),Spain,A4110KD,1964,: 
,Thousand heads (animals),Finland,A4110KD,1964,: 
,Thousand heads (animals),France,A4110KD,1964,: 
,Thousand heads (animals),Croatia,A4110KD,1964,: 
,Thousand heads (animals),Hungary,A4110KD,1964,: 
,Thousand heads (animals),Ireland,A4110KD,1964,: 
,Thousand heads (animals),Iceland,A4110KD,1964,: 
,Thousand heads (animals),Italy,A4110KD,1964,: 
,Thousand heads (animals),Lithuania,A4110KD,1964,: 
,Thousand heads (animals),Luxembourg,A4110KD,1964,: 
,Thousand heads (animals),Latvia,A4110KD,1964,: 
,Thousand heads (animals),Montenegro,A4110KD,1964,: 
,Thousand heads (animals),North Macedonia,A4110KD,1964,: 
,Thousand heads (animals),Malta,A4110KD,1964,: 
,Thousand heads (animals),Netherlands,A4110KD,1964,: 
,Thousand heads (animals),Poland,A4110KD,1964,: 
,Thousand heads (animals),Portugal,A4110KD,1964,: 
,Thousand heads (animals),Romania,A4110KD,1964,: 
,Thousand heads (animals),Serbia,A4110KD,1964,: 
,Thousand heads (animals),Sweden,A4110KD,1964,: 
,Thousand heads (animals),Slovenia,A4110KD,1964,: 
,Thousand heads (animals),Slovakia,A4110KD,1964,: 
,Thousand heads (animals),Turkey,A4110KD,1964,: 
,Thousand heads (animals),United Kingdom,A4110KD,1964,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,1964,: 
,Thousand heads (animals),Albania,A4120,1964,: 
,Thousand heads (animals),Austria,A4120,1964,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,1964,: 
,Thousand heads (animals),Belgium,A4120,1964,: 
,Thousand heads (animals),Bulgaria,A4120,1964,: 
,Thousand heads (animals),Cyprus,A4120,1964,: 
,Thousand heads (animals),Czechia,A4120,1964,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1964,: 
,Thousand heads (animals),Denmark,A4120,1964,: 
,Thousand heads (animals),Estonia,A4120,1964,: 
,Thousand heads (animals),Greece,A4120,1964,: 
,Thousand heads (animals),Spain,A4120,1964,: 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,1964,: 
,Thousand heads (animals),Finland,A4120,1964,: 
,Thousand heads (animals),France,A4120,1964,: 
,Thousand heads (animals),Croatia,A4120,1964,: 
,Thousand heads (animals),Hungary,A4120,1964,: 
,Thousand heads (animals),Ireland,A4120,1964,: 
,Thousand heads (animals),Iceland,A4120,1964,: 
,Thousand heads (animals),Italy,A4120,1964,: 
,Thousand heads (animals),Lithuania,A4120,1964,: 
,Thousand heads (animals),Luxembourg,A4120,1964,: 
,Thousand heads (animals),Latvia,A4120,1964,: 
,Thousand heads (animals),Montenegro,A4120,1964,: 
,Thousand heads (animals),North Macedonia,A4120,1964,: 
,Thousand heads (animals),Malta,A4120,1964,: 
,Thousand heads (animals),Netherlands,A4120,1964,: 
,Thousand heads (animals),Poland,A4120,1964,: 
,Thousand heads (animals),Portugal,A4120,1964,: 
,Thousand heads (animals),Romania,A4120,1964,: 
,Thousand heads (animals),Serbia,A4120,1964,: 
,Thousand heads (animals),Sweden,A4120,1964,: 
,Thousand heads (animals),Slovenia,A4120,1964,: 
,Thousand heads (animals),Slovakia,A4120,1964,: 
,Thousand heads (animals),Turkey,A4120,1964,: 
,Thousand heads (animals),United Kingdom,A4120,1964,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,1964,: 
,Thousand heads (animals),Belgium,A4100,1963,: 
,Thousand heads (animals),Bulgaria,A4100,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1963,: 
,Thousand heads (animals),Hungary,A4100,1963,: 
,Thousand heads (animals),Ireland,A4100,1963,: 
,Thousand heads (animals),Lithuania,A4100,1963,: 
,Thousand heads (animals),Luxembourg,A4100,1963,: 
,Thousand heads (animals),Latvia,A4100,1963,: 
,Thousand heads (animals),Netherlands,A4100,1963,: 
,Thousand heads (animals),Poland,A4100,1963,: 
,Thousand heads (animals),Sweden,A4100,1963,: 
,Thousand heads (animals),Slovenia,A4100,1963,: 
,Thousand heads (animals),Slovakia,A4100,1963,: 
,Thousand heads (animals),Belgium,A4110K,1963,: 
,Thousand heads (animals),Bulgaria,A4110K,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1963,: 
,Thousand heads (animals),Hungary,A4110K,1963,: 
,Thousand heads (animals),Ireland,A4110K,1963,: 
,Thousand heads (animals),Lithuania,A4110K,1963,: 
,Thousand heads (animals),Luxembourg,A4110K,1963,: 
,Thousand heads (animals),Latvia,A4110K,1963,: 
,Thousand heads (animals),Netherlands,A4110K,1963,: 
,Thousand heads (animals),Poland,A4110K,1963,: 
,Thousand heads (animals),Sweden,A4110K,1963,: 
,Thousand heads (animals),Slovenia,A4110K,1963,: 
,Thousand heads (animals),Belgium,A4110KC,1963,: 
,Thousand heads (animals),Bulgaria,A4110KC,1963,: 
,Thousand heads (animals),Hungary,A4110KC,1963,: 
,Thousand heads (animals),Latvia,A4110KC,1963,: 
,Thousand heads (animals),Netherlands,A4110KC,1963,: 
,Thousand heads (animals),Poland,A4110KC,1963,: 
,Thousand heads (animals),Sweden,A4110KC,1963,: 
,Thousand heads (animals),Slovenia,A4110KC,1963,: 
,Thousand heads (animals),Belgium,A4110KD,1963,: 
,Thousand heads (animals),Bulgaria,A4110KD,1963,: 
,Thousand heads (animals),Hungary,A4110KD,1963,: 
,Thousand heads (animals),Latvia,A4110KD,1963,: 
,Thousand heads (animals),Netherlands,A4110KD,1963,: 
,Thousand heads (animals),Poland,A4110KD,1963,: 
,Thousand heads (animals),Sweden,A4110KD,1963,: 
,Thousand heads (animals),Slovenia,A4110KD,1963,: 
,Thousand heads (animals),Belgium,A4120,1963,: 
,Thousand heads (animals),Bulgaria,A4120,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1963,: 
,Thousand heads (animals),Hungary,A4120,1963,: 
,Thousand heads (animals),Ireland,A4120,1963,: 
,Thousand heads (animals),Lithuania,A4120,1963,: 
,Thousand heads (animals),Luxembourg,A4120,1963,: 
,Thousand heads (animals),Latvia,A4120,1963,: 
,Thousand heads (animals),Netherlands,A4120,1963,: 
,Thousand heads (animals),Poland,A4120,1963,: 
,Thousand heads (animals),Sweden,A4120,1963,: 
,Thousand heads (animals),Slovenia,A4120,1963,: 
,Thousand heads (animals),Albania,A4100,1963,: 
,Thousand heads (animals),Austria,A4100,1963,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,1963,: 
,Thousand heads (animals),Belgium,A4100,1963,58.00 
,Thousand heads (animals),Bulgaria,A4100,1963,: 
,Thousand heads (animals),Cyprus,A4100,1963,: 
,Thousand heads (animals),Czechia,A4100,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1963,898.00 
,Thousand heads (animals),Denmark,A4100,1963,61.00 
,Thousand heads (animals),Estonia,A4100,1963,: 
,Thousand heads (animals),Greece,A4100,1963,8513.00 
,Thousand heads (animals),Spain,A4100,1963,: 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,1963,: 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,1963,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,1963,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,1963,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,1963,: 
,Thousand heads (animals),Finland,A4100,1963,: 
,Thousand heads (animals),France,A4100,1963,8626.00 
,Thousand heads (animals),Croatia,A4100,1963,: 
,Thousand heads (animals),Hungary,A4100,1963,: 
,Thousand heads (animals),Ireland,A4100,1963,3387.00 
,Thousand heads (animals),Iceland,A4100,1963,: 
,Thousand heads (animals),Italy,A4100,1963,7762.00 
,Thousand heads (animals),Lithuania,A4100,1963,: 
,Thousand heads (animals),Luxembourg,A4100,1963,3.00 
,Thousand heads (animals),Latvia,A4100,1963,: 
,Thousand heads (animals),Montenegro,A4100,1963,: 
,Thousand heads (animals),North Macedonia,A4100,1963,: 
,Thousand heads (animals),Malta,A4100,1963,: 
,Thousand heads (animals),Netherlands,A4100,1963,468.00 
,Thousand heads (animals),Poland,A4100,1963,: 
,Thousand heads (animals),Portugal,A4100,1963,: 
,Thousand heads (animals),Romania,A4100,1963,: 
,Thousand heads (animals),Serbia,A4100,1963,: 
,Thousand heads (animals),Sweden,A4100,1963,: 
,Thousand heads (animals),Slovenia,A4100,1963,: 
,Thousand heads (animals),Slovakia,A4100,1963,: 
,Thousand heads (animals),Turkey,A4100,1963,: 
,Thousand heads (animals),United Kingdom,A4100,1963,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,1963,: 
,Thousand heads (animals),Albania,A4110K,1963,: 
,Thousand heads (animals),Austria,A4110K,1963,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,1963,: 
,Thousand heads (animals),Belgium,A4110K,1963,: 
,Thousand heads (animals),Bulgaria,A4110K,1963,: 
,Thousand heads (animals),Cyprus,A4110K,1963,: 
,Thousand heads (animals),Czechia,A4110K,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1963,: 
,Thousand heads (animals),Denmark,A4110K,1963,: 
,Thousand heads (animals),Estonia,A4110K,1963,: 
,Thousand heads (animals),Greece,A4110K,1963,: 
,Thousand heads (animals),Spain,A4110K,1963,: 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,1963,: 
,Thousand heads (animals),Finland,A4110K,1963,: 
,Thousand heads (animals),France,A4110K,1963,: 
,Thousand heads (animals),Croatia,A4110K,1963,: 
,Thousand heads (animals),Hungary,A4110K,1963,: 
,Thousand heads (animals),Ireland,A4110K,1963,: 
,Thousand heads (animals),Iceland,A4110K,1963,: 
,Thousand heads (animals),Italy,A4110K,1963,: 
,Thousand heads (animals),Lithuania,A4110K,1963,: 
,Thousand heads (animals),Luxembourg,A4110K,1963,: 
,Thousand heads (animals),Latvia,A4110K,1963,: 
,Thousand heads (animals),Montenegro,A4110K,1963,: 
,Thousand heads (animals),North Macedonia,A4110K,1963,: 
,Thousand heads (animals),Malta,A4110K,1963,: 
,Thousand heads (animals),Netherlands,A4110K,1963,: 
,Thousand heads (animals),Poland,A4110K,1963,: 
,Thousand heads (animals),Portugal,A4110K,1963,: 
,Thousand heads (animals),Romania,A4110K,1963,: 
,Thousand heads (animals),Serbia,A4110K,1963,: 
,Thousand heads (animals),Sweden,A4110K,1963,: 
,Thousand heads (animals),Slovenia,A4110K,1963,: 
,Thousand heads (animals),Slovakia,A4110K,1963,: 
,Thousand heads (animals),Turkey,A4110K,1963,: 
,Thousand heads (animals),United Kingdom,A4110K,1963,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110K,1963,: 
,Thousand heads (animals),Albania,A4110KC,1963,: 
,Thousand heads (animals),Austria,A4110KC,1963,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,1963,: 
,Thousand heads (animals),Belgium,A4110KC,1963,: 
,Thousand heads (animals),Bulgaria,A4110KC,1963,: 
,Thousand heads (animals),Cyprus,A4110KC,1963,: 
,Thousand heads (animals),Czechia,A4110KC,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,1963,: 
,Thousand heads (animals),Greece,A4110KC,1963,: 
,Thousand heads (animals),Spain,A4110KC,1963,: 
,Thousand heads (animals),Finland,A4110KC,1963,: 
,Thousand heads (animals),France,A4110KC,1963,: 
,Thousand heads (animals),Croatia,A4110KC,1963,: 
,Thousand heads (animals),Hungary,A4110KC,1963,: 
,Thousand heads (animals),Ireland,A4110KC,1963,: 
,Thousand heads (animals),Iceland,A4110KC,1963,: 
,Thousand heads (animals),Italy,A4110KC,1963,: 
,Thousand heads (animals),Lithuania,A4110KC,1963,: 
,Thousand heads (animals),Luxembourg,A4110KC,1963,: 
,Thousand heads (animals),Latvia,A4110KC,1963,: 
,Thousand heads (animals),Montenegro,A4110KC,1963,: 
,Thousand heads (animals),North Macedonia,A4110KC,1963,: 
,Thousand heads (animals),Malta,A4110KC,1963,: 
,Thousand heads (animals),Netherlands,A4110KC,1963,: 
,Thousand heads (animals),Poland,A4110KC,1963,: 
,Thousand heads (animals),Portugal,A4110KC,1963,: 
,Thousand heads (animals),Romania,A4110KC,1963,: 
,Thousand heads (animals),Serbia,A4110KC,1963,: 
,Thousand heads (animals),Sweden,A4110KC,1963,: 
,Thousand heads (animals),Slovenia,A4110KC,1963,: 
,Thousand heads (animals),Slovakia,A4110KC,1963,: 
,Thousand heads (animals),Turkey,A4110KC,1963,: 
,Thousand heads (animals),United Kingdom,A4110KC,1963,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,1963,: 
,Thousand heads (animals),Albania,A4110KD,1963,: 
,Thousand heads (animals),Austria,A4110KD,1963,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,1963,: 
,Thousand heads (animals),Belgium,A4110KD,1963,: 
,Thousand heads (animals),Bulgaria,A4110KD,1963,: 
,Thousand heads (animals),Cyprus,A4110KD,1963,: 
,Thousand heads (animals),Czechia,A4110KD,1963,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,1963,: 
,Thousand heads (animals),Greece,A4110KD,1963,: 
,Thousand heads (animals),Spain,A4110KD,1963,: 
,Thousand heads (animals),Finland,A4110KD,1963,: 
,Thousand heads (animals),France,A4110KD,1963,: 
,Thousand heads (animals),Croatia,A4110KD,1963,: 
,Thousand heads (animals),Hungary,A4110KD,1963,: 
,Thousand heads (animals),Ireland,A4110KD,1963,: 
,Thousand heads (animals),Iceland,A4110KD,1963,: 
,Thousand heads (animals),Italy,A4110KD,1963,: 
,Thousand heads (animals),Lithuania,A4110KD,1963,: 
,Thousand heads (animals),Luxembourg,A4110KD,1963,: 
